,duration,pdays,emp.var.rate,euribor3m,nr.employed
27455,386.0,6.0,-1.1,0.879,4963.6
27456,508.0,999.0,1.4,4.957,5228.1
27457,450.0,999.0,-1.8,1.405,5099.1
27458,58.0,999.0,1.4,4.963,5228.1
27459,328.0,999.0,-1.8,1.406,5099.1
27460,280.0,999.0,-2.9,1.235,5076.2
27461,108.0,999.0,-1.8,1.27,5099.1
27462,248.0,999.0,-0.1,4.12,5195.8
27463,157.0,999.0,-1.8,1.313,5099.1
27464,120.0,999.0,1.4,4.947,5228.1
27465,320.0,999.0,-2.9,0.884,5076.2
27466,180.0,999.0,1.4,4.962,5228.1
27467,111.0,999.0,-2.9,1.26,5076.2
27468,176.0,999.0,1.4,4.965,5228.1
27469,235.0,999.0,1.4,4.968,5228.1
27470,114.0,999.0,1.4,4.963,5228.1
27471,271.0,999.0,-0.1,4.021,5195.8
27472,45.0,999.0,1.4,4.962,5228.1
27473,97.0,999.0,-0.1,4.918,5195.8
27474,314.0,999.0,1.4,4.96,5228.1
27475,119.0,999.0,-0.1,4.076,5195.8
27476,42.0,999.0,1.4,4.96,5228.1
27477,38.0,999.0,1.4,4.866,5228.1
27478,120.0,999.0,-1.8,1.445,5099.1
27479,255.0,999.0,1.4,4.961,5228.1
27480,359.0,999.0,1.4,4.962,5228.1
27481,55.0,999.0,-2.9,0.843,5076.2
27482,160.0,999.0,-1.8,1.405,5099.1
27483,356.0,6.0,-1.7,0.904,4991.6
27484,535.0,999.0,1.1,4.856,5191.0
27485,564.0,999.0,-1.8,1.25,5099.1
27486,257.0,999.0,1.4,4.962,5228.1
27487,228.0,999.0,1.4,4.966,5228.1
27488,222.0,999.0,-1.8,1.405,5099.1
27489,323.0,999.0,-3.4,0.74,5017.5
27490,164.0,999.0,-0.1,5.0,5195.8
27491,215.0,999.0,1.4,4.964,5228.1
27492,337.0,999.0,1.4,4.961,5228.1
27493,280.0,999.0,1.1,4.856,5191.0
27494,92.0,999.0,-3.4,0.737,5017.5
27495,332.0,999.0,1.1,4.857,5191.0
27496,339.0,999.0,1.4,4.959,5228.1
27497,73.0,999.0,1.4,4.962,5228.1
27498,137.0,999.0,-1.8,1.41,5099.1
27499,805.0,999.0,1.1,4.856,5191.0
27500,49.0,999.0,-1.8,1.313,5099.1
27501,63.0,999.0,-0.1,4.153,5195.8
27502,79.0,999.0,1.4,4.965,5228.1
27503,46.0,999.0,-1.8,1.259,5099.1
27504,192.0,999.0,-1.7,0.904,4991.6
27505,195.0,999.0,1.1,4.857,5191.0
27506,36.0,999.0,1.4,4.963,5228.1
27507,73.0,999.0,1.4,4.963,5228.1
27508,73.0,999.0,1.1,4.857,5191.0
27509,141.0,999.0,-3.4,0.714,5017.5
27510,1231.0,999.0,1.4,4.964,5228.1
27511,239.0,999.0,-1.8,1.25,5099.1
27512,172.0,999.0,1.4,4.966,5228.1
27513,73.0,999.0,1.4,4.963,5228.1
27514,53.0,999.0,1.4,4.962,5228.1
27515,1041.0,999.0,1.4,4.963,5228.1
27516,112.0,999.0,1.4,4.957,5228.1
27517,278.0,999.0,1.1,4.855,5191.0
27518,19.0,999.0,1.1,4.857,5191.0
27519,207.0,6.0,-3.4,0.724,5017.5
27520,361.0,999.0,1.4,4.967,5228.1
27521,208.0,999.0,1.1,4.857,5191.0
27522,126.0,999.0,-1.8,0.64,5008.7
27523,83.0,999.0,1.4,4.961,5228.1
27524,152.0,999.0,1.1,4.864,5191.0
27525,159.0,999.0,1.4,4.957,5228.1
27526,162.0,999.0,-1.8,1.405,5099.1
27527,135.0,999.0,1.1,4.864,5191.0
27528,180.0,999.0,1.4,4.968,5228.1
27529,1061.0,999.0,1.4,4.962,5228.1
27530,234.0,999.0,1.4,4.958,5228.1
27531,51.0,999.0,-0.1,4.153,5195.8
27532,381.0,999.0,1.4,4.966,5228.1
27533,335.0,999.0,1.1,4.855,5191.0
27534,644.0,999.0,-1.8,1.334,5099.1
27535,94.0,999.0,1.4,4.968,5228.1
27536,808.0,999.0,1.4,4.963,5228.1
27537,200.0,999.0,1.4,4.962,5228.1
27538,250.0,999.0,1.4,4.967,5228.1
27539,199.0,999.0,-0.1,4.153,5195.8
27540,88.0,999.0,1.4,4.964,5228.1
27541,90.0,999.0,-1.8,1.27,5099.1
27542,886.0,999.0,1.1,4.855,5191.0
27543,218.0,999.0,1.4,4.866,5228.1
27544,18.0,999.0,1.4,4.866,5228.1
27545,159.0,999.0,1.4,4.965,5228.1
27546,922.0,999.0,-1.8,1.354,5099.1
27547,130.0,999.0,1.4,4.97,5228.1
27548,184.0,999.0,1.1,4.858,5191.0
27549,152.0,999.0,1.4,4.959,5228.1
27550,221.0,999.0,1.1,4.857,5191.0
27551,124.0,999.0,-1.8,1.445,5099.1
27552,303.0,999.0,-2.9,1.268,5076.2
27553,110.0,999.0,-1.8,1.405,5099.1
27554,113.0,999.0,1.4,4.955,5228.1
27555,222.0,999.0,-0.1,4.021,5195.8
27556,137.0,999.0,1.4,4.958,5228.1
27557,53.0,999.0,-1.8,1.405,5099.1
27558,630.0,999.0,1.4,4.96,5228.1
27559,75.0,999.0,-2.9,0.873,5076.2
27560,84.0,999.0,1.4,4.963,5228.1
27561,106.0,999.0,1.1,4.857,5191.0
27562,72.0,999.0,1.4,4.962,5228.1
27563,104.0,999.0,-1.8,1.405,5099.1
27564,44.0,999.0,1.4,4.962,5228.1
27565,129.0,999.0,1.1,4.857,5191.0
27566,119.0,999.0,1.1,4.857,5191.0
27567,366.0,999.0,-1.8,1.281,5099.1
27568,140.0,999.0,1.4,4.962,5228.1
27569,251.0,999.0,1.4,4.967,5228.1
27570,404.0,3.0,-1.1,0.877,4963.6
27571,468.0,999.0,1.4,4.961,5228.1
27572,73.0,999.0,-1.8,1.244,5099.1
27573,305.0,999.0,1.4,4.955,5228.1
27574,16.0,999.0,1.4,4.962,5228.1
27575,551.0,999.0,-3.4,0.72,5017.5
27576,38.0,999.0,-1.8,1.281,5099.1
27577,75.0,999.0,1.4,4.968,5228.1
27578,414.0,999.0,-1.8,1.344,5099.1
27579,251.0,999.0,-3.4,0.737,5017.5
27580,31.0,999.0,1.4,4.962,5228.1
27581,308.0,999.0,-1.8,1.757,5099.1
27582,242.0,999.0,1.4,4.963,5228.1
27583,231.0,999.0,1.4,4.965,5228.1
27584,189.0,999.0,-0.1,4.021,5195.8
27585,224.0,999.0,1.4,4.96,5228.1
27586,117.0,999.0,1.4,4.963,5228.1
27587,98.0,999.0,1.4,4.961,5228.1
27588,531.0,999.0,-1.8,1.327,5099.1
27589,334.0,999.0,1.1,4.856,5191.0
27590,847.0,999.0,1.1,4.855,5191.0
27591,105.0,999.0,-2.9,1.268,5076.2
27592,90.0,999.0,1.4,4.966,5228.1
27593,834.0,999.0,1.4,4.963,5228.1
27594,52.0,999.0,1.4,4.963,5228.1
27595,205.0,999.0,-0.1,4.021,5195.8
27596,325.0,999.0,-1.8,1.344,5099.1
27597,99.0,999.0,-3.4,0.819,5017.5
27598,132.0,999.0,1.4,4.962,5228.1
27599,427.0,999.0,-1.8,1.405,5099.1
27600,473.0,999.0,1.4,4.959,5228.1
27601,61.0,999.0,1.4,4.961,5228.1
27602,116.0,999.0,1.4,4.966,5228.1
27603,762.0,999.0,1.4,4.963,5228.1
27604,1051.0,999.0,1.1,4.857,5191.0
27605,850.0,999.0,-0.1,4.021,5195.8
27606,56.0,999.0,1.4,4.963,5228.1
27607,71.0,999.0,1.4,4.96,5228.1
27608,73.0,999.0,1.4,4.96,5228.1
27609,787.0,7.0,-1.1,1.046,4963.6
27610,125.0,999.0,1.4,4.968,5228.1
27611,239.0,999.0,-1.8,1.244,5099.1
27612,789.0,999.0,-2.9,0.883,5076.2
27613,128.0,999.0,-0.1,4.191,5195.8
27614,146.0,999.0,1.1,4.857,5191.0
27615,158.0,999.0,1.1,4.857,5191.0
27616,200.0,999.0,1.4,4.864,5228.1
27617,1576.0,999.0,1.4,4.865,5228.1
27618,62.0,999.0,-0.1,4.191,5195.8
27619,125.0,999.0,1.4,4.958,5228.1
27620,126.0,999.0,-1.8,1.313,5099.1
27621,75.0,4.0,-0.1,4.076,5195.8
27622,81.0,999.0,1.4,4.965,5228.1
27623,734.0,999.0,-1.8,1.281,5099.1
27624,570.0,999.0,1.4,4.957,5228.1
27625,106.0,999.0,1.4,4.965,5228.1
27626,247.0,999.0,-1.8,1.313,5099.1
27627,109.0,12.0,-1.8,1.25,5099.1
27628,137.0,999.0,-0.1,4.153,5195.8
27629,74.0,999.0,-0.1,4.153,5195.8
27630,753.0,999.0,1.4,4.964,5228.1
27631,418.0,999.0,-1.8,1.291,5099.1
27632,110.0,999.0,1.4,4.966,5228.1
27633,97.0,999.0,1.4,4.96,5228.1
27634,114.0,999.0,1.1,4.86,5191.0
27635,111.0,999.0,1.4,4.966,5228.1
27636,253.0,999.0,-3.4,0.714,5017.5
27637,51.0,999.0,1.4,4.958,5228.1
27638,73.0,999.0,1.1,4.856,5191.0
27639,20.0,999.0,1.4,4.965,5228.1
27640,272.0,999.0,-1.1,0.878,4963.6
27641,138.0,999.0,1.1,4.86,5191.0
27642,134.0,999.0,1.4,4.959,5228.1
27643,236.0,999.0,1.1,4.86,5191.0
27644,173.0,9.0,-1.7,0.81,4991.6
27645,456.0,999.0,-1.8,1.479,5099.1
27646,181.0,999.0,-1.8,1.244,5099.1
27647,98.0,999.0,1.4,4.961,5228.1
27648,185.0,999.0,1.4,4.964,5228.1
27649,57.0,999.0,1.1,4.858,5191.0
27650,385.0,999.0,1.4,4.958,5228.1
27651,33.0,999.0,-1.8,1.327,5099.1
27652,116.0,999.0,-0.1,4.153,5195.8
27653,110.0,999.0,1.1,4.857,5191.0
27654,245.0,999.0,-1.8,1.327,5099.1
27655,228.0,999.0,1.4,4.966,5228.1
27656,166.0,999.0,1.4,4.962,5228.1
27657,791.0,999.0,-2.9,0.873,5076.2
27658,368.0,999.0,1.4,4.961,5228.1
27659,252.0,6.0,-1.7,0.846,4991.6
27660,113.0,999.0,1.4,4.96,5228.1
27661,99.0,999.0,1.4,4.963,5228.1
27662,150.0,999.0,1.4,4.961,5228.1
27663,262.0,999.0,-2.9,0.851,5076.2
27664,285.0,999.0,1.4,4.957,5228.1
27665,429.0,999.0,-2.9,0.879,5076.2
27666,742.0,999.0,1.4,4.967,5228.1
27667,226.0,999.0,1.4,4.963,5228.1
27668,23.0,999.0,1.4,4.964,5228.1
27669,210.0,999.0,1.1,4.857,5191.0
27670,80.0,999.0,1.4,4.964,5228.1
27671,262.0,999.0,1.4,4.962,5228.1
27672,237.0,999.0,1.4,4.965,5228.1
27673,296.0,999.0,-1.8,1.281,5099.1
27674,88.0,999.0,1.4,4.961,5228.1
27675,176.0,999.0,-1.8,1.344,5099.1
27676,230.0,999.0,1.4,4.959,5228.1
27677,271.0,999.0,1.1,4.856,5191.0
27678,75.0,999.0,1.4,4.96,5228.1
27679,1002.0,999.0,-1.8,1.25,5099.1
27680,358.0,999.0,1.4,4.965,5228.1
27681,206.0,999.0,1.1,4.86,5191.0
27682,204.0,999.0,-3.4,0.742,5017.5
27683,109.0,999.0,1.1,4.855,5191.0
27684,265.0,999.0,-1.8,1.327,5099.1
27685,200.0,6.0,-1.8,0.644,5008.7
27686,76.0,999.0,-2.9,1.268,5076.2
27687,121.0,999.0,1.4,4.963,5228.1
27688,62.0,999.0,-1.8,1.41,5099.1
27689,186.0,999.0,1.1,4.857,5191.0
27690,608.0,999.0,-1.8,1.244,5099.1
27691,120.0,999.0,-1.8,1.415,5099.1
27692,318.0,999.0,1.1,4.859,5191.0
27693,68.0,999.0,1.4,4.963,5228.1
27694,521.0,999.0,1.1,4.857,5191.0
27695,102.0,999.0,1.4,4.96,5228.1
27696,242.0,999.0,1.1,4.859,5191.0
27697,78.0,999.0,-3.4,0.741,5017.5
27698,213.0,999.0,1.4,4.964,5228.1
27699,143.0,999.0,1.1,4.858,5191.0
27700,881.0,999.0,1.4,4.964,5228.1
27701,26.0,999.0,-1.8,1.405,5099.1
27702,58.0,999.0,1.1,4.859,5191.0
27703,343.0,999.0,-1.8,1.327,5099.1
27704,106.0,999.0,-0.1,4.076,5195.8
27705,173.0,999.0,1.4,4.961,5228.1
27706,123.0,999.0,-1.8,1.25,5099.1
27707,188.0,999.0,1.4,4.962,5228.1
27708,16.0,999.0,-1.8,1.291,5099.1
27709,348.0,999.0,1.4,4.966,5228.1
27710,165.0,999.0,1.1,4.86,5191.0
27711,241.0,999.0,1.1,4.857,5191.0
27712,291.0,999.0,-0.1,4.076,5195.8
27713,248.0,999.0,-1.8,1.244,5099.1
27714,453.0,999.0,-1.7,0.9,4991.6
27715,186.0,999.0,1.4,4.958,5228.1
27716,34.0,999.0,-1.1,0.977,4963.6
27717,73.0,999.0,1.4,4.96,5228.1
27718,302.0,999.0,-1.8,1.25,5099.1
27719,296.0,999.0,1.4,4.961,5228.1
27720,221.0,999.0,1.4,4.961,5228.1
27721,403.0,999.0,-1.8,1.334,5099.1
27722,588.0,999.0,1.4,4.967,5228.1
27723,197.0,999.0,1.1,4.864,5191.0
27724,116.0,999.0,-3.0,0.709,5023.5
27725,135.0,999.0,1.1,4.857,5191.0
27726,742.0,999.0,1.1,4.856,5191.0
27727,160.0,999.0,1.1,4.857,5191.0
27728,68.0,999.0,-1.8,1.281,5099.1
27729,199.0,999.0,1.4,4.964,5228.1
27730,137.0,999.0,-1.8,1.281,5099.1
27731,67.0,999.0,1.4,4.968,5228.1
27732,181.0,999.0,1.1,4.856,5191.0
27733,93.0,999.0,1.1,4.856,5191.0
27734,376.0,999.0,-3.4,0.788,5017.5
27735,5.0,999.0,-0.1,4.021,5195.8
27736,129.0,999.0,1.4,4.957,5228.1
27737,509.0,999.0,1.1,4.859,5191.0
27738,330.0,999.0,-0.1,4.021,5195.8
27739,145.0,999.0,1.4,4.963,5228.1
27740,310.0,999.0,1.1,4.857,5191.0
27741,160.0,999.0,1.1,4.855,5191.0
27742,73.0,999.0,1.4,4.962,5228.1
27743,134.0,999.0,1.4,4.962,5228.1
27744,325.0,999.0,1.1,4.855,5191.0
27745,105.0,999.0,1.4,4.962,5228.1
27746,604.0,999.0,1.4,4.962,5228.1
27747,494.0,999.0,1.4,4.966,5228.1
27748,466.0,3.0,-1.8,0.684,5008.7
27749,118.0,999.0,1.1,4.857,5191.0
27750,302.0,999.0,1.1,4.859,5191.0
27751,736.0,999.0,-1.7,0.904,4991.6
27752,112.0,999.0,1.4,4.961,5228.1
27753,582.0,999.0,-1.8,1.264,5099.1
27754,171.0,7.0,-1.7,0.748,4991.6
27755,191.0,999.0,-0.1,4.076,5195.8
27756,332.0,999.0,-1.8,1.327,5099.1
27757,543.0,999.0,1.4,4.964,5228.1
27758,694.0,999.0,1.4,4.959,5228.1
27759,148.0,999.0,1.4,4.97,5228.1
27760,607.0,999.0,1.4,4.96,5228.1
27761,971.0,999.0,1.4,4.963,5228.1
27762,163.0,999.0,-0.1,4.12,5195.8
27763,197.0,999.0,1.4,4.962,5228.1
27764,219.0,999.0,-0.1,4.153,5195.8
27765,155.0,999.0,1.4,4.968,5228.1
27766,253.0,999.0,1.1,4.857,5191.0
27767,247.0,999.0,-1.8,1.406,5099.1
27768,324.0,999.0,-1.8,1.244,5099.1
27769,786.0,999.0,-1.8,1.266,5099.1
27770,94.0,999.0,1.4,4.96,5228.1
27771,125.0,999.0,1.4,4.964,5228.1
27772,164.0,999.0,-1.1,1.048,4963.6
27773,72.0,999.0,-2.9,1.029,5076.2
27774,44.0,999.0,-0.1,4.191,5195.8
27775,98.0,999.0,-2.9,1.286,5076.2
27776,230.0,999.0,1.1,4.857,5191.0
27777,191.0,999.0,1.1,4.86,5191.0
27778,167.0,999.0,-1.8,1.25,5099.1
27779,244.0,999.0,1.4,4.964,5228.1
27780,261.0,999.0,1.1,4.857,5191.0
27781,216.0,999.0,1.1,4.857,5191.0
27782,22.0,999.0,1.4,4.962,5228.1
27783,51.0,999.0,-2.9,0.908,5076.2
27784,397.0,999.0,-1.8,1.327,5099.1
27785,48.0,999.0,1.1,4.857,5191.0
27786,753.0,999.0,-1.8,1.365,5099.1
27787,849.0,999.0,1.1,4.859,5191.0
27788,168.0,999.0,1.4,4.961,5228.1
27789,5.0,999.0,1.4,4.959,5228.1
27790,544.0,999.0,-1.8,1.51,5099.1
27791,1376.0,999.0,1.1,4.856,5191.0
27792,59.0,999.0,1.1,4.857,5191.0
27793,87.0,999.0,1.1,4.857,5191.0
27794,108.0,999.0,-0.1,4.191,5195.8
27795,268.0,999.0,1.4,4.962,5228.1
27796,194.0,999.0,-1.7,0.827,4991.6
27797,59.0,999.0,-0.1,4.191,5195.8
27798,196.0,999.0,-1.8,1.281,5099.1
27799,129.0,999.0,-1.8,1.334,5099.1
27800,271.0,999.0,-1.8,1.531,5099.1
27801,214.0,999.0,1.1,4.864,5191.0
27802,80.0,999.0,-1.8,1.291,5099.1
27803,64.0,999.0,1.4,4.962,5228.1
27804,189.0,999.0,1.1,4.857,5191.0
27805,161.0,999.0,-1.8,1.299,5099.1
27806,51.0,999.0,-1.8,1.334,5099.1
27807,770.0,999.0,-0.1,4.12,5195.8
27808,77.0,999.0,-1.8,1.299,5099.1
27809,31.0,999.0,-1.8,1.327,5099.1
27810,55.0,999.0,-2.9,1.266,5076.2
27811,401.0,999.0,-1.7,0.761,4991.6
27812,218.0,999.0,1.1,4.857,5191.0
27813,355.0,999.0,-1.8,1.415,5099.1
27814,213.0,6.0,-1.8,0.649,5008.7
27815,654.0,999.0,1.4,4.961,5228.1
27816,110.0,999.0,-2.9,1.268,5076.2
27817,215.0,999.0,-1.8,1.327,5099.1
27818,119.0,999.0,-0.1,4.191,5195.8
27819,586.0,999.0,1.4,4.962,5228.1
27820,79.0,999.0,-1.8,1.291,5099.1
27821,182.0,6.0,-1.8,0.645,5008.7
27822,70.0,999.0,-1.8,1.281,5099.1
27823,136.0,999.0,-3.4,0.716,5017.5
27824,222.0,999.0,1.4,4.968,5228.1
27825,185.0,999.0,1.4,4.966,5228.1
27826,47.0,999.0,-1.8,1.266,5099.1
27827,145.0,999.0,1.1,4.857,5191.0
27828,197.0,999.0,-1.8,1.313,5099.1
27829,121.0,999.0,-2.9,0.884,5076.2
27830,337.0,999.0,1.1,4.856,5191.0
27831,206.0,999.0,1.4,4.957,5228.1
27832,21.0,999.0,1.4,4.865,5228.1
27833,94.0,999.0,-2.9,1.244,5076.2
27834,270.0,6.0,-1.7,0.905,4991.6
27835,73.0,999.0,-0.1,4.191,5195.8
27836,868.0,18.0,-1.7,0.898,4991.6
27837,225.0,999.0,1.4,4.961,5228.1
27838,294.0,999.0,1.1,4.855,5191.0
27839,178.0,999.0,1.4,4.963,5228.1
27840,344.0,999.0,1.1,4.857,5191.0
27841,171.0,999.0,1.1,4.856,5191.0
27842,93.0,999.0,1.1,4.856,5191.0
27843,201.0,999.0,-1.8,1.281,5099.1
27844,486.0,999.0,1.4,4.963,5228.1
27845,66.0,999.0,1.1,4.857,5191.0
27846,63.0,999.0,1.4,4.965,5228.1
27847,1182.0,999.0,-0.1,4.021,5195.8
27848,353.0,999.0,-2.9,1.059,5076.2
27849,279.0,999.0,1.1,4.855,5191.0
27850,54.0,999.0,1.4,4.967,5228.1
27851,355.0,3.0,-1.7,0.884,4991.6
27852,295.0,999.0,1.4,4.962,5228.1
27853,484.0,999.0,1.1,4.857,5191.0
27854,239.0,999.0,-1.8,1.259,5099.1
27855,904.0,999.0,1.4,4.964,5228.1
27856,11.0,999.0,1.4,4.968,5228.1
27857,72.0,999.0,-1.8,1.266,5099.1
27858,66.0,999.0,1.1,4.857,5191.0
27859,246.0,999.0,1.4,4.963,5228.1
27860,96.0,999.0,-1.8,1.299,5099.1
27861,116.0,999.0,1.4,4.962,5228.1
27862,164.0,999.0,1.4,4.864,5228.1
27863,298.0,999.0,1.4,4.963,5228.1
27864,107.0,999.0,1.4,4.964,5228.1
27865,207.0,999.0,1.4,4.966,5228.1
27866,191.0,999.0,-1.8,1.313,5099.1
27867,88.0,999.0,-2.9,1.26,5076.2
27868,51.0,999.0,1.4,4.968,5228.1
27869,123.0,999.0,1.4,4.961,5228.1
27870,131.0,999.0,-3.4,0.722,5017.5
27871,302.0,999.0,-1.8,1.25,5099.1
27872,623.0,999.0,1.4,4.963,5228.1
27873,665.0,999.0,1.1,4.86,5191.0
27874,446.0,999.0,1.1,4.858,5191.0
27875,415.0,999.0,-0.1,4.076,5195.8
27876,546.0,999.0,-0.1,4.12,5195.8
27877,515.0,999.0,-1.8,1.405,5099.1
27878,915.0,999.0,-1.8,1.264,5099.1
27879,126.0,999.0,1.4,4.959,5228.1
27880,167.0,999.0,1.4,4.963,5228.1
27881,558.0,999.0,1.4,4.957,5228.1
27882,137.0,999.0,-3.4,0.714,5017.5
27883,467.0,999.0,1.4,4.967,5228.1
27884,219.0,999.0,-1.8,1.334,5099.1
27885,42.0,999.0,1.4,4.963,5228.1
27886,352.0,999.0,1.1,4.86,5191.0
27887,120.0,999.0,1.4,4.864,5228.1
27888,174.0,999.0,1.4,4.866,5228.1
27889,590.0,999.0,1.4,4.964,5228.1
27890,127.0,999.0,1.4,4.967,5228.1
27891,851.0,999.0,-1.8,1.344,5099.1
27892,291.0,999.0,-1.8,1.41,5099.1
27893,160.0,999.0,1.4,4.965,5228.1
27894,547.0,999.0,1.4,4.963,5228.1
27895,162.0,999.0,1.4,4.961,5228.1
27896,388.0,999.0,1.1,4.857,5191.0
27897,48.0,999.0,1.4,4.958,5228.1
27898,302.0,999.0,-1.8,1.313,5099.1
27899,233.0,999.0,1.4,4.963,5228.1
27900,31.0,999.0,1.4,4.96,5228.1
27901,75.0,999.0,-1.8,1.299,5099.1
27902,414.0,999.0,-1.8,1.344,5099.1
27903,643.0,999.0,1.1,4.857,5191.0
27904,85.0,999.0,-2.9,0.884,5076.2
27905,254.0,999.0,1.4,4.957,5228.1
27906,85.0,999.0,1.4,4.968,5228.1
27907,104.0,999.0,1.4,4.962,5228.1
27908,301.0,999.0,-1.8,1.313,5099.1
27909,97.0,999.0,1.4,4.964,5228.1
27910,102.0,999.0,1.4,4.961,5228.1
27911,784.0,999.0,1.4,4.966,5228.1
27912,15.0,999.0,1.4,4.962,5228.1
27913,298.0,999.0,1.1,4.856,5191.0
27914,19.0,999.0,1.4,4.864,5228.1
27915,78.0,999.0,1.1,4.857,5191.0
27916,211.0,2.0,-1.8,1.365,5099.1
27917,108.0,999.0,1.4,4.963,5228.1
27918,166.0,999.0,1.4,4.961,5228.1
27919,338.0,4.0,-2.9,0.879,5076.2
27920,952.0,999.0,1.4,4.961,5228.1
27921,448.0,999.0,1.4,4.96,5228.1
27922,17.0,999.0,1.4,4.961,5228.1
27923,78.0,999.0,1.1,4.857,5191.0
27924,289.0,999.0,1.4,4.955,5228.1
27925,389.0,999.0,1.4,4.959,5228.1
27926,202.0,999.0,1.1,4.857,5191.0
27927,162.0,999.0,1.4,4.962,5228.1
27928,216.0,999.0,1.1,4.857,5191.0
27929,61.0,999.0,-1.8,1.405,5099.1
27930,148.0,999.0,1.4,4.968,5228.1
27931,561.0,999.0,1.1,4.86,5191.0
27932,164.0,999.0,1.4,4.962,5228.1
27933,7.0,999.0,-1.8,1.405,5099.1
27934,90.0,999.0,1.4,4.96,5228.1
27935,77.0,999.0,-0.1,4.12,5195.8
27936,198.0,999.0,1.1,4.857,5191.0
27937,102.0,999.0,-1.8,1.334,5099.1
27938,323.0,999.0,-1.8,1.281,5099.1
27939,59.0,999.0,1.1,4.856,5191.0
27940,362.0,999.0,1.1,4.86,5191.0
27941,50.0,999.0,-1.8,1.299,5099.1
27942,143.0,999.0,-0.1,4.12,5195.8
27943,149.0,999.0,-0.1,4.191,5195.8
27944,380.0,999.0,-0.1,4.12,5195.8
27945,108.0,999.0,1.4,4.966,5228.1
27946,448.0,999.0,1.4,4.966,5228.1
27947,1089.0,999.0,1.4,4.963,5228.1
27948,246.0,999.0,1.4,4.963,5228.1
27949,59.0,999.0,-1.8,1.334,5099.1
27950,213.0,999.0,-0.1,4.021,5195.8
27951,166.0,999.0,1.1,4.857,5191.0
27952,11.0,999.0,-1.8,1.291,5099.1
27953,154.0,999.0,1.1,4.856,5191.0
27954,746.0,999.0,1.4,4.962,5228.1
27955,544.0,999.0,-1.7,0.713,4991.6
27956,242.0,999.0,-1.8,1.344,5099.1
27957,157.0,999.0,1.1,4.86,5191.0
27958,133.0,999.0,-1.1,0.972,4963.6
27959,14.0,999.0,-1.8,1.25,5099.1
27960,76.0,999.0,-1.8,1.41,5099.1
27961,189.0,999.0,1.4,4.958,5228.1
27962,160.0,999.0,1.4,4.963,5228.1
27963,439.0,999.0,-1.8,1.538,5099.1
27964,139.0,1.0,-1.8,1.266,5099.1
27965,48.0,999.0,1.4,4.968,5228.1
27966,172.0,999.0,1.4,4.961,5228.1
27967,45.0,999.0,-1.8,1.327,5099.1
27968,959.0,999.0,-1.8,1.266,5099.1
27969,12.0,999.0,-1.7,0.702,4991.6
27970,67.0,999.0,1.4,4.964,5228.1
27971,829.0,999.0,1.1,4.859,5191.0
27972,127.0,999.0,-0.1,4.153,5195.8
27973,161.0,999.0,-1.8,1.291,5099.1
27974,101.0,999.0,1.4,4.961,5228.1
27975,41.0,999.0,1.1,4.86,5191.0
27976,410.0,999.0,-1.8,1.334,5099.1
27977,78.0,999.0,-0.1,4.153,5195.8
27978,97.0,999.0,1.4,4.962,5228.1
27979,358.0,999.0,-1.8,1.25,5099.1
27980,158.0,999.0,-0.1,4.021,5195.8
27981,150.0,999.0,1.1,4.857,5191.0
27982,528.0,999.0,-1.8,1.299,5099.1
27983,156.0,999.0,1.4,4.963,5228.1
27984,127.0,999.0,1.4,4.959,5228.1
27985,99.0,999.0,1.1,4.86,5191.0
27986,290.0,999.0,1.1,4.857,5191.0
27987,306.0,999.0,1.1,4.855,5191.0
27988,212.0,999.0,-3.4,0.819,5017.5
27989,345.0,999.0,-0.1,4.021,5195.8
27990,88.0,999.0,1.4,4.962,5228.1
27991,230.0,3.0,-1.1,0.877,4963.6
27992,68.0,999.0,-1.8,1.25,5099.1
27993,84.0,9.0,-3.4,0.716,5017.5
27994,264.0,999.0,1.1,4.856,5191.0
27995,20.0,999.0,1.4,4.964,5228.1
27996,221.0,999.0,1.1,4.857,5191.0
27997,145.0,999.0,1.4,4.968,5228.1
27998,639.0,999.0,-0.1,4.021,5195.8
27999,271.0,999.0,-1.8,0.642,5008.7
28000,14.0,999.0,1.1,4.857,5191.0
28001,877.0,999.0,-1.8,1.266,5099.1
28002,272.0,999.0,-1.8,1.344,5099.1
28003,14.0,999.0,-1.8,1.334,5099.1
28004,36.0,999.0,1.4,4.959,5228.1
28005,72.0,999.0,1.4,4.965,5228.1
28006,221.0,15.0,-2.9,0.883,5076.2
28007,263.0,999.0,-2.9,1.262,5076.2
28008,25.0,999.0,1.4,4.959,5228.1
28009,133.0,999.0,-1.8,1.291,5099.1
28010,343.0,999.0,-2.9,1.26,5076.2
28011,331.0,999.0,-2.9,1.266,5076.2
28012,183.0,999.0,1.4,4.961,5228.1
28013,179.0,999.0,1.1,4.857,5191.0
28014,156.0,999.0,1.4,4.966,5228.1
28015,350.0,999.0,-1.8,1.291,5099.1
28016,302.0,999.0,1.4,4.963,5228.1
28017,600.0,999.0,1.1,4.857,5191.0
28018,259.0,999.0,-0.1,4.153,5195.8
28019,289.0,999.0,1.1,4.857,5191.0
28020,179.0,999.0,1.4,4.962,5228.1
28021,78.0,999.0,1.4,4.965,5228.1
28022,561.0,999.0,1.1,4.86,5191.0
28023,249.0,999.0,-2.9,0.884,5076.2
28024,142.0,999.0,-1.8,1.266,5099.1
28025,158.0,999.0,-1.8,1.415,5099.1
